Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F,Detection Rates Metrics
stratification,0.95,80,1.43,0.0,0.0,0.0033333333333333,0.0,Undetected Samples Percentage
stratification,0.95,80,1.43,0.6640771349862259,0.5286776859504133,0.0394765840220385,0.128732782369146,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,1.43,0.9146005509641874,0.8682093663911846,0.2511019283746556,0.5958953168044077,True Alert Rate
stratification,0.95,30,1.505,0.0,0.0,0.0166666666666666,0.01,Undetected Samples Percentage
stratification,0.95,30,1.505,0.2232506887052341,0.1083195592286501,0.0320110192837465,0.0351515151515151,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,1.505,0.764573002754821,0.5525895316804408,0.1267768595041322,0.1290633608815427,True Alert Rate
stratification,0.95,50,1.505,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,50,1.505,0.7417079889807163,0.343030303030303,0.2644628099173553,0.0314600550964187,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,1.505,0.9398898071625345,0.819228650137741,0.6601101928374655,0.379228650137741,True Alert Rate
stratification,0.95,80,1.505,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,80,1.505,0.6315702479338844,0.6792011019283746,0.4341873278236914,0.0250137741046832,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,1.505,0.9334710743801652,0.8997796143250689,0.7067768595041323,0.4524517906336088,True Alert Rate
stratification,0.95,30,1.58,0.0,0.0166666666666666,0.0,0.01,Undetected Samples Percentage
stratification,0.95,30,1.58,0.1154820936639118,0.0815702479338843,0.0381267217630853,0.0116528925619834,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,1.58,0.7035537190082645,0.2850413223140496,0.2733608815426997,0.062396694214876,True Alert Rate
stratification,0.95,50,1.58,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,50,1.58,0.2674104683195592,0.2241322314049587,0.2780716253443526,0.0591184573002754,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,1.58,0.8755096418732783,0.8141322314049587,0.6009641873278236,0.3732506887052341,True Alert Rate
stratification,0.95,80,1.58,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,80,1.58,0.2323140495867768,0.378732782369146,0.1269421487603305,0.0722314049586776,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,1.58,0.9299724517906336,0.9299724517906336,0.4046005509641873,0.4799449035812672,True Alert Rate
stratification,0.95,30,1.655,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,30,1.655,0.395564738292011,0.0912396694214875,0.179090909090909,0.0201652892561983,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,1.655,0.8622589531680441,0.5335261707988981,0.5347933884297521,0.2250137741046832,True Alert Rate
stratification,0.95,50,1.655,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,50,1.655,0.4779889807162535,0.3652892561983471,0.0381542699724517,0.0204683195592286,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,1.655,0.8443250688705234,0.8364462809917356,0.5308264462809917,0.4037741046831956,True Alert Rate
stratification,0.95,80,1.655,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,80,1.655,0.3069146005509642,0.2084297520661157,0.2069972451790633,0.1056473829201102,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,1.655,0.8686225895316805,0.8560055096418733,0.6620110192837465,0.5142699724517906,True Alert Rate
stratification,0.95,30,1.73,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,30,1.73,0.2044077134986226,0.1645454545454545,0.0596143250688705,0.02732782369146,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,1.73,0.7639944903581267,0.7189807162534435,0.4474931129476584,0.2705509641873278,True Alert Rate
stratification,0.95,50,1.73,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,50,1.73,0.4063636363636363,0.1971074380165289,0.0404132231404958,0.0262534435261707,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,1.73,0.9272451790633608,0.7172727272727273,0.4481267217630854,0.323168044077135,True Alert Rate
stratification,0.95,80,1.73,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,80,1.73,0.5265840220385676,0.1182369146005509,0.1163085399449035,0.2812396694214876,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,1.73,0.7996694214876033,0.7446005509641873,0.593801652892562,0.7041873278236914,True Alert Rate
stratification,0.95,30,1.805,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,30,1.805,0.5592011019283747,0.0601652892561983,0.0718457300275482,0.0532506887052341,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,1.805,0.8920936639118457,0.5226997245179064,0.3965564738292011,0.214435261707989,True Alert Rate
stratification,0.95,50,1.805,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,50,1.805,0.7294765840220386,0.2981818181818182,0.1364462809917355,0.0349586776859504,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,1.805,0.87366391184573,0.7658953168044077,0.6823415977961432,0.4385674931129477,True Alert Rate
stratification,0.95,80,1.805,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,80,1.805,0.1282093663911845,0.337961432506887,0.0244077134986225,0.0217079889807162,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,1.805,0.8808264462809917,0.8308815426997245,0.4676584022038567,0.336969696969697,True Alert Rate
stratification,0.9,30,0.005,0.0,1.0,0.0,1.0,Undetected Samples Percentage
stratification,0.9,30,0.005,0.045426997245179,0.0,0.0522314049586776,0.0,Mean True Alert Streaks from Initial Detection
stratification,0.9,30,0.005,0.4553994490358127,0.0,0.4879063360881542,0.0,True Alert Rate
stratification,0.9,50,0.005,0.0,1.0,0.0,0.05,Undetected Samples Percentage
stratification,0.9,50,0.005,0.0200275482093663,0.0,0.0335537190082644,0.0176308539944903,Mean True Alert Streaks from Initial Detection
stratification,0.9,50,0.005,0.5242424242424243,0.0,0.5259504132231405,0.0577961432506887,True Alert Rate
stratification,0.9,80,0.005,0.0,1.0,0.0,1.0,Undetected Samples Percentage
stratification,0.9,80,0.005,0.0487052341597796,0.0,0.0554820936639118,0.0,Mean True Alert Streaks from Initial Detection
stratification,0.9,80,0.005,0.4922038567493113,0.0,0.5298071625344353,0.0,True Alert Rate
stratification,0.9,30,0.08,0.0,1.0,0.0,0.3033333333333333,Undetected Samples Percentage
stratification,0.9,30,0.08,0.0288154269972451,0.0,0.0568595041322314,0.0093388429752066,Mean True Alert Streaks from Initial Detection
stratification,0.9,30,0.08,0.3500275482093664,0.0,0.4408815426997245,0.0181267217630854,True Alert Rate
stratification,0.9,50,0.08,0.0,1.0,0.0,1.0,Undetected Samples Percentage
stratification,0.9,50,0.08,0.0973553719008264,0.0,0.02732782369146,0.0,Mean True Alert Streaks from Initial Detection
stratification,0.9,50,0.08,0.469228650137741,0.0,0.4396143250688705,0.0,True Alert Rate
stratification,0.9,80,0.08,0.0,1.0,0.0,1.0,Undetected Samples Percentage
stratification,0.9,80,0.08,0.0224793388429752,0.0,0.0099449035812672,0.0,Mean True Alert Streaks from Initial Detection
stratification,0.9,80,0.08,0.3843250688705234,0.0,0.3741046831955923,0.0,True Alert Rate
stratification,0.9,30,0.155,0.0,1.0,0.0,0.1633333333333333,Undetected Samples Percentage
stratification,0.9,30,0.155,0.1495867768595041,0.0,0.0203856749311294,0.0117906336088154,Mean True Alert Streaks from Initial Detection
stratification,0.9,30,0.155,0.5502203856749311,0.0,0.3577410468319559,0.0306336088154269,True Alert Rate
stratification,0.9,50,0.155,0.0,1.0,0.0,1.0,Undetected Samples Percentage
