Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F,Detection Rates Metrics
downtrend,0.95,80,1.13,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,1.13,0.9507162534435262,0.9518732782369148,0.5556749311294766,0.8745730027548211,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,1.13,0.9507162534435262,0.9518732782369146,0.8734159779614326,0.874573002754821,True Alert Rate
downtrend,0.95,30,1.205,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,1.205,0.9685399449035812,0.9669972451790634,0.8125068870523415,0.7305234159779614,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,1.205,0.9685399449035812,0.9669972451790634,0.8319559228650137,0.8206611570247934,True Alert Rate
downtrend,0.95,50,1.205,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,1.205,0.9631404958677688,0.9608264462809918,0.7257024793388429,0.6428374655647383,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,1.205,0.9631404958677686,0.9608264462809918,0.7640771349862259,0.6934159779614325,True Alert Rate
downtrend,0.95,80,1.205,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,1.205,0.9532506887052344,0.9390633608815429,0.878870523415978,0.9144628099173552,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,1.205,0.953250688705234,0.9390633608815429,0.884435261707989,0.9144628099173554,True Alert Rate
downtrend,0.95,30,1.28,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,1.28,0.9704958677685952,0.9700275482093664,0.6603305785123966,0.8373829201101929,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,1.28,0.9704958677685952,0.9700275482093664,0.8484022038567494,0.8572451790633608,True Alert Rate
downtrend,0.95,50,1.28,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,1.28,0.965922865013774,0.9467217630853996,0.5934435261707989,0.7011019283746557,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,1.28,0.965922865013774,0.9467217630853996,0.7673553719008265,0.7204683195592286,True Alert Rate
downtrend,0.95,80,1.28,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,1.28,0.943526170798898,0.9448760330578512,0.6987327823691462,0.9470798898071626,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,1.28,0.943526170798898,0.9448760330578512,0.698732782369146,0.9565564738292012,True Alert Rate
downtrend,0.95,30,1.355,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,1.355,0.9720110192837464,0.9697796143250688,0.8166942148760332,0.8065564738292011,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,1.355,0.9720110192837466,0.9697796143250688,0.8811845730027548,0.8487878787878788,True Alert Rate
downtrend,0.95,50,1.355,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,1.355,0.961129476584022,0.9661983471074378,0.7351239669421487,0.6109641873278238,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,1.355,0.961129476584022,0.9693939393939394,0.7452617079889807,0.681267217630854,True Alert Rate
downtrend,0.95,80,1.355,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,1.355,0.95900826446281,0.9302754820936644,0.2903581267217631,0.0493112947658402,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,1.355,0.95900826446281,0.930275482093664,0.3934710743801652,0.7037465564738292,True Alert Rate
downtrend,0.95,30,1.43,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,1.43,0.974297520661157,0.9730027548209366,0.7557851239669422,0.7508264462809917,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,1.43,0.974297520661157,0.9730027548209368,0.8125068870523416,0.8069972451790633,True Alert Rate
downtrend,0.95,50,1.43,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,1.43,0.9691460055096418,0.9638842975206612,0.6075206611570249,0.6944077134986226,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,1.43,0.969146005509642,0.9638842975206612,0.7203581267217631,0.7210192837465564,True Alert Rate
downtrend,0.95,80,1.43,0.0,0.0,0.0,0.0,Undetected Samples Percentage
